Batch ID,Batch Name,Material Master ID,Material Inventory ID,Status,Material Price History,Total Quantity,Available Quantity,Reserved Quantity,Blocked Stock Quantity,Location,Division,Created Time,Material Code
1-TM-BATCH-609,BATCH1-A2138203704,1-4ZMR-1,1-TM-INVENTORY-609,Active,,1,1,0,0,1-J31BMH,1-J30J21,14/11/2024 17:56,A2138203704
1-TM-BATCH-610,BATCH1-A2138206003,1-2SCC-8,1-TM-INVENTORY-610,Active,,4,4,0,0,1-J31BMH,1-J30J21,05/07/2024 15:08,A2138206003
1-TM-BATCH-611,BATCH1-A2138306005,1-634D-6,1-TM-INVENTORY-611,Active,,1,1,0,0,1-J31BMH,1-J30J21,29/05/2024 12:00,A2138306005
1-TM-BATCH-612,BATCH1-A2138809807,1-6G3H-4,1-TM-INVENTORY-612,Active,,1,1,0,0,1-J31BMH,1-J30J21,01/09/2022 12:47,A2138809807
1-TM-BATCH-613,BATCH1-A2138850305,1-5J1L-1,1-TM-INVENTORY-613,Active,,1,1,0,0,1-J31BMH,1-J30J21,29/10/2024 15:17,A2138850305
1-TM-BATCH-614,BATCH1-A2138851704,1-573W-3,1-TM-INVENTORY-614,Active,,1,1,0,0,1-J31BMH,1-J30J21,25/06/2024 17:40,A2138851704
1-TM-BATCH-615,BATCH1-A2138856406,1-5HNN-3,1-TM-INVENTORY-615,Active,,1,1,0,0,1-J31BMH,1-J30J21,02/09/2024 12:03,A2138856406
1-TM-BATCH-616,BATCH1-A2138900200,1-2MOZ-2,1-TM-INVENTORY-616,Active,,1,1,0,0,1-J31BMH,1-J30J21,17/06/2024 17:36,A2138900200
1-TM-BATCH-617,BATCH1-A2139002022,1-3FXY-491,1-TM-INVENTORY-617,Active,,1,1,0,0,1-J31BMH,1-J30J21,16/05/2022 15:14,A2139002022
1-TM-BATCH-618,BATCH1-A2139002434,1-5KPG-2,1-TM-INVENTORY-618,Active,,1,1,0,0,1-J31BMH,1-J30J21,19/10/2024 14:31,A2139002434
1-TM-BATCH-619,BATCH1-A21390549038T92,1-2SOX-34,1-TM-INVENTORY-619,Active,,1,1,0,0,1-J31BMH,1-J30J21,29/11/2023 15:19,A21390549038T92
1-TM-BATCH-620,BATCH1-A21390558067N49,1-2NXM-21,1-TM-INVENTORY-620,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A21390558067N49
1-TM-BATCH-621,BATCH1-A2139065409,1-5GJJ-17,1-TM-INVENTORY-621,Active,,1,1,0,0,1-J31BMH,1-J30J21,02/11/2024 12:07,A2139065409
1-TM-BATCH-622,BATCH1-A2139066608,1-58OG-3,1-TM-INVENTORY-622,Active,,1,1,0,0,1-J31BMH,1-J30J21,19/10/2024 14:31,A2139066608
1-TM-BATCH-623,BATCH1-A2139730000,1-2NWG-92,1-TM-INVENTORY-623,Active,,1,1,0,0,1-J31BMH,1-J30J21,14/01/2019 11:42,A2139730000
1-TM-BATCH-624,BATCH1-A2145407022,1-92W7-3,1-TM-INVENTORY-624,Active,,1,1,0,0,1-J31BMH,1-J30J21,07/08/2024 15:41,A2145407022
1-TM-BATCH-625,BATCH1-A2145407122,1-9G1E-1,1-TM-INVENTORY-625,Active,,1,1,0,0,1-J31BMH,1-J30J21,06/08/2024 12:36,A2145407122
1-TM-BATCH-626,BATCH1-A2183220084,1-1P5D-6,1-TM-INVENTORY-626,Active,,2,2,0,0,1-J31BMH,1-J30J21,18/01/2022 16:00,A2183220084
1-TM-BATCH-627,BATCH1-A2188201176,1-1XBV-5,1-TM-INVENTORY-627,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A2188201176
1-TM-BATCH-628,BATCH1-A2189007306,1-2H90-56,1-TM-INVENTORY-628,Active,,2,2,0,0,1-J31BMH,1-J30J21,02/11/2024 11:47,A2189007306
1-TM-BATCH-629,BATCH1-A218900730680,1-2SB3-5,1-TM-INVENTORY-629,Active,,1,1,0,0,1-J31BMH,1-J30J21,25/05/2023 18:28,A218900730680
1-TM-BATCH-630,BATCH1-A2189009303,1-1TX0-22,1-TM-INVENTORY-630,Active,,1,1,0,0,1-J31BMH,1-J30J21,21/10/2023 12:38,A2189009303
1-TM-BATCH-631,BATCH1-A2203271045,1-5U-833,1-TM-INVENTORY-631,Active,,3,3,0,0,1-J31BMH,1-J30J21,08/01/2022 16:21,A2203271045
1-TM-BATCH-632,BATCH1-A2204210171,1-66-54,1-TM-INVENTORY-632,Active,,20,20,0,0,1-J31BMH,1-J30J21,05/11/2024 18:29,A2204210171
1-TM-BATCH-633,BATCH1-A2204630117,1-1XE-8,1-TM-INVENTORY-633,Active,,2,2,0,0,1-J31BMH,1-J30J21,16/08/2022 15:28,A2204630117
1-TM-BATCH-634,BATCH1-A2204762875,1-68-932,1-TM-INVENTORY-634,Active,,1,1,0,0,1-J31BMH,1-J30J21,21/09/2019 11:49,A2204762875
1-TM-BATCH-635,BATCH1-A2208300772,1-64-528,1-TM-INVENTORY-635,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2208300772
1-TM-BATCH-636,BATCH1-A2213306411,1-NAH-2,1-TM-INVENTORY-636,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2213306411
1-TM-BATCH-637,BATCH1-A2214700041,1-1D2B-10,1-TM-INVENTORY-637,Active,,1,1,0,0,1-J31BMH,1-J30J21,21/10/2024 16:20,A2214700041
1-TM-BATCH-638,BATCH1-A2214700941,1-DEA-3,1-TM-INVENTORY-638,Active,,1,1,0,0,1-J31BMH,1-J30J21,02/11/2024 12:10,A2214700941
1-TM-BATCH-639,BATCH1-A2215011725,1-QON-4,1-TM-INVENTORY-639,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2215011725
1-TM-BATCH-640,BATCH1-A2218200945,1-16VL-1,1-TM-INVENTORY-640,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2218200945
1-TM-BATCH-641,BATCH1-A2218201400,1-2FY6-51,1-TM-INVENTORY-641,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2218201400
1-TM-BATCH-642,BATCH1-A2218202101,1-HIH-78,1-TM-INVENTORY-642,Active,,1,1,0,0,1-J31BMH,1-J30J21,09/06/2016 15:30,A2218202101
1-TM-BATCH-643,BATCH1-A2218209110,1-K58-104,1-TM-INVENTORY-643,Active,,1,1,0,0,1-J31BMH,1-J30J21,03/03/2023 11:49,A2218209110
1-TM-BATCH-644,BATCH1-A2218800086,1-6NR-1,1-TM-INVENTORY-644,Active,,5,5,0,0,1-J31BMH,1-J30J21,09/11/2024 11:27,A2218800086
1-TM-BATCH-645,BATCH1-A2219050201,1-ZMP-35,1-TM-INVENTORY-645,Active,,4,4,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A2219050201
1-TM-BATCH-646,BATCH1-A22191804308P63,1-1NSI-20,1-TM-INVENTORY-646,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A22191804308P63
1-TM-BATCH-647,BATCH1-A222250050280,1-1XXD-11,1-TM-INVENTORY-647,Active,,1,1,0,0,1-J31BMH,1-J30J21,16/09/2017 16:06,A222250050280
1-TM-BATCH-648,BATCH1-A2222772000,1-239T-2,1-TM-INVENTORY-648,Active,,1,1,0,0,1-J31BMH,1-J30J21,01/08/2023 12:57,A2222772000
1-TM-BATCH-649,BATCH1-A2225451426,1-34G3-4,1-TM-INVENTORY-649,Active,,1,1,0,0,1-J31BMH,1-J30J21,31/10/2023 14:30,A2225451426
1-TM-BATCH-650,BATCH1-A2227203901,1-27U5-26,1-TM-INVENTORY-650,Active,,2,2,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2227203901
1-TM-BATCH-651,BATCH1-A2227300137,1-28AX-12,1-TM-INVENTORY-651,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2227300137
1-TM-BATCH-652,BATCH1-A2227300337,1-28AX-14,1-TM-INVENTORY-652,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2227300337
1-TM-BATCH-653,BATCH1-A2228300318,1-1Z29-50,1-TM-INVENTORY-653,Active,,1,1,0,0,1-J31BMH,1-J30J21,06/05/2024 13:18,A2228300318
1-TM-BATCH-654,BATCH1-A2228300418,1-2CDD-46,1-TM-INVENTORY-654,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/09/2024 15:20,A2228300418
1-TM-BATCH-655,BATCH1-A222900330064,1-52DQ-3,1-TM-INVENTORY-655,Active,,1,1,0,0,1-J31BMH,1-J30J21,21/10/2023 12:38,A222900330064
1-TM-BATCH-656,BATCH1-A2229004213,1-2EOG-6,1-TM-INVENTORY-656,Active,,1,1,0,0,1-J31BMH,1-J30J21,28/12/2020 16:55,A2229004213
1-TM-BATCH-657,BATCH1-A2229004812,1-2NUH-1,1-TM-INVENTORY-657,Active,,1,1,0,0,1-J31BMH,1-J30J21,30/01/2023 13:10,A2229004812
1-TM-BATCH-658,BATCH1-A22290503098T92,1-2TDB-8,1-TM-INVENTORY-658,Active,,2,2,0,0,1-J31BMH,1-J30J21,27/07/2023 17:30,A22290503098T92
1-TM-BATCH-659,BATCH1-A2233236300,1-5MMD-21,1-TM-INVENTORY-659,Active,,1,1,0,0,1-J31BMH,1-J30J21,15/06/2024 14:49,A2233236300
1-TM-BATCH-660,BATCH1-A2233236400,1-5MMD-22,1-TM-INVENTORY-660,Active,,1,1,0,0,1-J31BMH,1-J30J21,15/06/2024 14:49,A2233236400
1-TM-BATCH-661,BATCH1-A22340133007X23,1-63ZO-6,1-TM-INVENTORY-661,Active,,1,1,0,0,1-J31BMH,1-J30J21,28/09/2024 12:50,A22340133007X23
1-TM-BATCH-662,BATCH1-A2234214200,1-674I-1,1-TM-INVENTORY-662,Active,,1,1,0,0,1-J31BMH,1-J30J21,19/10/2024 14:31,A2234214200
1-TM-BATCH-663,BATCH1-A223540844464,1-7EVG-27,1-TM-INVENTORY-663,Active,,5,5,0,0,1-J31BMH,1-J30J21,12/11/2024 10:47,A223540844464
1-TM-BATCH-664,BATCH1-A2238204906,1-6I76-1,1-TM-INVENTORY-664,Active,,6,6,0,0,1-J31BMH,1-J30J21,06/08/2024 12:36,A2238204906
1-TM-BATCH-665,BATCH1-A2238208905,1-6JQ0-1,1-TM-INVENTORY-665,Active,,2,2,0,0,1-J31BMH,1-J30J21,04/11/2024 18:18,A2238208905
1-TM-BATCH-666,BATCH1-A2238301400,1-5W0E-8,1-TM-INVENTORY-666,Active,,1,1,0,0,1-J31BMH,1-J30J21,14/10/2024 15:59,A2238301400
1-TM-BATCH-667,BATCH1-A2238352300,1-687N-2,1-TM-INVENTORY-667,Active,,1,1,0,0,1-J31BMH,1-J30J21,15/06/2024 14:44,A2238352300
1-TM-BATCH-668,BATCH1-A2238352400,1-6AOV-5,1-TM-INVENTORY-668,Active,,2,2,0,0,1-J31BMH,1-J30J21,04/10/2024 15:09,A2238352400
1-TM-BATCH-669,BATCH1-A2239750300,1-5Z4T-5,1-TM-INVENTORY-669,Active,,1,1,0,0,1-J31BMH,1-J30J21,02/03/2022 13:14,A2239750300
1-TM-BATCH-670,BATCH1-A223975030064,1-6HKG-4,1-TM-INVENTORY-670,Active,,1,1,0,0,1-J31BMH,1-J30J21,28/03/2022 12:26,A223975030064
1-TM-BATCH-671,BATCH1-A2305410001,1-56-107,1-TM-INVENTORY-671,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2305410001
1-TM-BATCH-672,BATCH1-A2309840129,1-HIH-80,1-TM-INVENTORY-672,Active,,2,2,0,0,1-J31BMH,1-J30J21,30/05/2023 12:30,A2309840129
1-TM-BATCH-673,BATCH1-A2314600225,1-3YZG-1,1-TM-INVENTORY-673,Active,,1,1,0,0,1-J31BMH,1-J30J21,27/02/2023 16:48,A2314600225
1-TM-BATCH-674,BATCH1-A2367270600,1-ARIT-4,1-TM-INVENTORY-674,Active,,1,1,0,0,1-J31BMH,1-J30J21,19/10/2024 14:37,A2367270600
1-TM-BATCH-675,BATCH1-A2368108402,1-AO2F-1,1-TM-INVENTORY-675,Active,,1,1,0,0,1-J31BMH,1-J30J21,19/10/2024 14:37,A2368108402
1-TM-BATCH-676,BATCH1-A2369054200,1-ARFN-4,1-TM-INVENTORY-676,Active,,1,1,0,0,1-J31BMH,1-J30J21,19/10/2024 14:37,A2369054200
1-TM-BATCH-677,BATCH1-A2386901503,1-2NQJ-148,1-TM-INVENTORY-677,Active,,1,1,0,0,1-J31BMH,1-J30J21,24/06/2024 13:31,A2386901503
1-TM-BATCH-678,BATCH1-A243500410028,1-9SS6-1,1-TM-INVENTORY-678,Active,,1,1,0,0,1-J31BMH,1-J30J21,24/02/2024 16:06,A243500410028
1-TM-BATCH-679,BATCH1-A24368086009051,1-7Q5C-22,1-TM-INVENTORY-679,Active,,1,1,0,0,1-J31BMH,1-J30J21,21/09/2024 11:58,A24368086009051
1-TM-BATCH-680,BATCH1-A24368092009051,1-8FYE-750,1-TM-INVENTORY-680,Active,,1,1,0,0,1-J31BMH,1-J30J21,21/09/2024 11:58,A24368092009051
1-TM-BATCH-681,BATCH1-A2462402517,1-25OR-5,1-TM-INVENTORY-681,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2462402517
1-TM-BATCH-682,BATCH1-A2462901500,1-2N3I-1,1-TM-INVENTORY-682,Active,,2,2,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2462901500
1-TM-BATCH-683,BATCH1-A2463200989,1-1PCP-6,1-TM-INVENTORY-683,Active,,2,2,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2463200989
1-TM-BATCH-684,BATCH1-A246323002064,1-2VD1-13,1-TM-INVENTORY-684,Active,,1,1,0,0,1-J31BMH,1-J30J21,26/10/2024 14:40,A246323002064
1-TM-BATCH-685,BATCH1-A2463380000,1-1MAW-135,1-TM-INVENTORY-685,Active,,1,1,0,0,1-J31BMH,1-J30J21,15/09/2017 16:50,A2463380000
1-TM-BATCH-686,BATCH1-A2463710780,1-1PW4-6,1-TM-INVENTORY-686,Active,,1,1,0,0,1-J31BMH,1-J30J21,11/03/2024 16:44,A2463710780
1-TM-BATCH-687,BATCH1-A2463772300,1-27BR-59,1-TM-INVENTORY-687,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2463772300
1-TM-BATCH-688,BATCH1-A2463772400,1-25N1-16,1-TM-INVENTORY-688,Active,,1,1,0,0,1-J31BMH,1-J30J21,11/03/2024 16:44,A2463772400
1-TM-BATCH-689,BATCH1-A246423001207,1-1PDJ-7,1-TM-INVENTORY-689,Active,,2,2,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A246423001207
1-TM-BATCH-690,BATCH1-A2464700494,1-2KEC-42,1-TM-INVENTORY-690,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A2464700494
1-TM-BATCH-691,BATCH1-A2464701164,1-1WKE-3,1-TM-INVENTORY-691,Active,,1,1,0,0,1-J31BMH,1-J30J21,23/12/2021 16:28,A2464701164
1-TM-BATCH-692,BATCH1-A2465403215,1-4WZ3-8,1-TM-INVENTORY-692,Active,,3,3,0,0,1-J31BMH,1-J30J21,12/11/2024 12:07,A2465403215
1-TM-BATCH-693,BATCH1-A24668043029051,1-2I5U-46,1-TM-INVENTORY-693,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A24668043029051
1-TM-BATCH-694,BATCH1-A24681101008990,1-2L2J-8,1-TM-INVENTORY-694,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A24681101008990
1-TM-BATCH-695,BATCH1-A2468200642,1-23XO-10,1-TM-INVENTORY-695,Active,,1,1,0,0,1-J31BMH,1-J30J21,03/10/2019 17:59,A2468200642
1-TM-BATCH-696,BATCH1-A2468201045,1-1MAW-3,1-TM-INVENTORY-696,Active,,1,1,0,0,1-J31BMH,1-J30J21,22/09/2023 11:32,A2468201045
1-TM-BATCH-697,BATCH1-A2468300018,1-1MAW-4,1-TM-INVENTORY-697,Active,,5,5,0,0,1-J31BMH,1-J30J21,15/11/2024 15:14,A2468300018
1-TM-BATCH-698,BATCH1-A2468300161,1-1MAW-5,1-TM-INVENTORY-698,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2468300161
1-TM-BATCH-699,BATCH1-A2468302415,1-1PMH-13,1-TM-INVENTORY-699,Active,,1,1,0,0,1-J31BMH,1-J30J21,30/08/2016 15:04,A2468302415
1-TM-BATCH-700,BATCH1-A2468810101,1-1MAW-15,1-TM-INVENTORY-700,Active,,1,1,0,0,1-J31BMH,1-J30J21,22/09/2015 17:21,A2468810101
1-TM-BATCH-701,BATCH1-A2468850365,1-1O3C-2,1-TM-INVENTORY-701,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2468850365
1-TM-BATCH-702,BATCH1-A246900341764,1-AIKC-5,1-TM-INVENTORY-702,Active,,1,1,0,0,1-J31BMH,1-J30J21,02/11/2024 11:47,A246900341764
1-TM-BATCH-703,BATCH1-A2469057603,1-46MY-1,1-TM-INVENTORY-703,Active,,5,5,0,0,1-J31BMH,1-J30J21,12/11/2024 12:07,A2469057603
1-TM-BATCH-704,BATCH1-A2469810006,1-1MAW-54,1-TM-INVENTORY-704,Active,,1,1,0,0,1-J31BMH,1-J30J21,28/02/2022 16:25,A2469810006
1-TM-BATCH-705,BATCH1-A2469900082,1-2GY6-6,1-TM-INVENTORY-705,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2469900082
1-TM-BATCH-706,BATCH1-A2472606501,1-7OY8-19,1-TM-INVENTORY-706,Active,,1,1,0,0,1-J31BMH,1-J30J21,09/11/2024 17:44,A2472606501
1-TM-BATCH-707,BATCH1-A24768002039G33,1-3AUK-490,1-TM-INVENTORY-707,Active,,4,4,0,0,1-J31BMH,1-J30J21,21/10/2024 10:32,A24768002039G33
1-TM-BATCH-708,BATCH1-A2476841500,1-3AUG-142,1-TM-INVENTORY-708,Active,,1,1,0,0,1-J31BMH,1-J30J21,06/08/2024 12:36,A2476841500
1-TM-BATCH-709,BATCH1-A2476900401,1-41TI-699,1-TM-INVENTORY-709,Active,,1,1,0,0,1-J31BMH,1-J30J21,12/11/2024 10:31,A2476900401
1-TM-BATCH-710,BATCH1-A2476910500,1-3AUI-84,1-TM-INVENTORY-710,Active,,1,1,0,0,1-J31BMH,1-J30J21,11/03/2024 16:40,A2476910500
1-TM-BATCH-711,BATCH1-A2477251601,1-5JL6-1,1-TM-INVENTORY-711,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/10/2024 11:55,A2477251601
1-TM-BATCH-712,BATCH1-A2477930300,1-5BCS-9,1-TM-INVENTORY-712,Active,,1,1,0,0,1-J31BMH,1-J30J21,06/08/2024 12:36,A2477930300
1-TM-BATCH-713,BATCH1-A2478176000,1-5R37-14,1-TM-INVENTORY-713,Active,,1,1,0,0,1-J31BMH,1-J30J21,24/01/2023 13:08,A2478176000
1-TM-BATCH-714,BATCH1-A2478200602,1-3B23-41,1-TM-INVENTORY-714,Active,,3,3,0,0,1-J31BMH,1-J30J21,05/09/2024 15:20,A2478200602
1-TM-BATCH-715,BATCH1-A2478201302,1-6FM1-98,1-TM-INVENTORY-715,Active,,2,2,0,0,1-J31BMH,1-J30J21,17/10/2024 13:01,A2478201302
1-TM-BATCH-716,BATCH1-A2478206900,1-34VK-29,1-TM-INVENTORY-716,Active,,2,2,0,0,1-J31BMH,1-J30J21,19/10/2024 14:37,A2478206900
1-TM-BATCH-717,BATCH1-A2478207403,1-848S-5,1-TM-INVENTORY-717,Active,,10,10,0,0,1-J31BMH,1-J30J21,02/11/2024 12:06,A2478207403
1-TM-BATCH-718,BATCH1-A2478207801,1-5EEV-44,1-TM-INVENTORY-718,Active,,4,4,0,0,1-J31BMH,1-J30J21,05/09/2024 15:20,A2478207801
1-TM-BATCH-719,BATCH1-A2478307203,1-55W7-26,1-TM-INVENTORY-719,Active,,14,14,0,0,1-J31BMH,1-J30J21,12/11/2024 17:00,A2478307203
1-TM-BATCH-720,BATCH1-A247830860064,1-75VG-11,1-TM-INVENTORY-720,Active,,1,1,0,0,1-J31BMH,1-J30J21,12/11/2024 10:31,A247830860064
1-TM-BATCH-721,BATCH1-A2478805506,1-6ELH-6,1-TM-INVENTORY-721,Active,,1,1,0,0,1-J31BMH,1-J30J21,31/10/2023 16:34,A2478805506
1-TM-BATCH-722,BATCH1-A2478808009,1-78X9-4,1-TM-INVENTORY-722,Active,,1,1,0,0,1-J31BMH,1-J30J21,07/10/2024 12:34,A2478808009
1-TM-BATCH-723,BATCH1-A2478840200,1-5X74-10,1-TM-INVENTORY-723,Active,,1,1,0,0,1-J31BMH,1-J30J21,07/10/2024 12:42,A2478840200
1-TM-BATCH-724,BATCH1-A2478857805,1-6B2H-2,1-TM-INVENTORY-724,Active,,2,2,0,0,1-J31BMH,1-J30J21,12/11/2024 10:31,A2478857805
1-TM-BATCH-725,BATCH1-A2478857905,1-5VYO-9,1-TM-INVENTORY-725,Active,,1,1,0,0,1-J31BMH,1-J30J21,12/11/2024 10:31,A2478857905
1-TM-BATCH-726,BATCH1-A247885810564,1-93SU-7,1-TM-INVENTORY-726,Active,,2,2,0,0,1-J31BMH,1-J30J21,12/11/2024 10:31,A247885810564
1-TM-BATCH-727,BATCH1-A247885820564,1-7Q68-2,1-TM-INVENTORY-727,Active,,1,1,0,0,1-J31BMH,1-J30J21,12/11/2024 10:31,A247885820564
1-TM-BATCH-728,BATCH1-A2478884500,1-5EEV-63,1-TM-INVENTORY-728,Active,,1,1,0,0,1-J31BMH,1-J30J21,12/11/2024 10:31,A2478884500
1-TM-BATCH-729,BATCH1-A2478884600,1-5EEV-64,1-TM-INVENTORY-729,Active,,1,1,0,0,1-J31BMH,1-J30J21,12/11/2024 10:31,A2478884600
1-TM-BATCH-730,BATCH1-A2478905300,1-5PY1-2,1-TM-INVENTORY-730,Active,,5,5,0,0,1-J31BMH,1-J30J21,21/10/2024 10:32,A2478905300
1-TM-BATCH-731,BATCH1-A2478905400,1-5PY1-3,1-TM-INVENTORY-731,Active,,3,3,0,0,1-J31BMH,1-J30J21,21/10/2024 10:32,A2478905400
1-TM-BATCH-732,BATCH1-A247900390364,1-6KZE-4,1-TM-INVENTORY-732,Active,,1,1,0,0,1-J31BMH,1-J30J21,24/09/2024 15:28,A247900390364
1-TM-BATCH-733,BATCH1-A2479007708,1-56TG-6,1-TM-INVENTORY-733,Active,,1,1,0,0,1-J31BMH,1-J30J21,17/06/2023 18:15,A2479007708
1-TM-BATCH-734,BATCH1-A2479063201,1-5EEV-68,1-TM-INVENTORY-734,Active,,1,1,0,0,1-J31BMH,1-J30J21,25/09/2023 14:32,A2479063201
1-TM-BATCH-735,BATCH1-A2479065503,1-7BHV-98,1-TM-INVENTORY-735,Active,,1,1,0,0,1-J31BMH,1-J30J21,14/09/2024 11:56,A2479065503
1-TM-BATCH-736,BATCH1-A2514200177,1-KMH-4,1-TM-INVENTORY-736,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A2514200177
1-TM-BATCH-737,BATCH1-A25181001159650,1-15UE-13,1-TM-INVENTORY-737,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A25181001159650
1-TM-BATCH-738,BATCH1-A25181001159775,1-13RY-5,1-TM-INVENTORY-738,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A25181001159775
1-TM-BATCH-739,BATCH1-A25182005109051,1-JI6-2,1-TM-INVENTORY-739,Active,,1,1,0,0,1-J31BMH,1-J30J21,14/02/2022 15:20,A25182005109051
1-TM-BATCH-740,BATCH1-A2533201530,1-2FY6-62,1-TM-INVENTORY-740,Active,,2,2,0,0,1-J31BMH,1-J30J21,12/02/2024 12:07,A2533201530
1-TM-BATCH-741,BATCH1-A2533230020,1-2N1U-1,1-TM-INVENTORY-741,Active,,4,4,0,0,1-J31BMH,1-J30J21,03/10/2024 17:47,A2533230020
1-TM-BATCH-742,BATCH1-A2534000700,1-6CNW-3,1-TM-INVENTORY-742,Active,,1,1,0,0,1-J31BMH,1-J30J21,18/08/2023 16:44,A2534000700
1-TM-BATCH-743,BATCH1-A25368038039G33,1-2LBW-16,1-TM-INVENTORY-743,Active,,1,1,0,0,1-J31BMH,1-J30J21,27/09/2024 17:08,A25368038039G33
1-TM-BATCH-744,BATCH1-A25368041059G33,1-4O2J-31,1-TM-INVENTORY-744,Active,,4,4,0,0,1-J31BMH,1-J30J21,31/10/2024 14:56,A25368041059G33
1-TM-BATCH-745,BATCH1-A25368044019G33,1-2GSN-19,1-TM-INVENTORY-745,Active,,3,3,0,0,1-J31BMH,1-J30J21,31/10/2024 14:56,A25368044019G33
1-TM-BATCH-746,BATCH1-A2536902903,1-3YZG-2,1-TM-INVENTORY-746,Active,,1,1,0,0,1-J31BMH,1-J30J21,03/04/2023 15:38,A2536902903
1-TM-BATCH-747,BATCH1-A2536903003,1-3SDY-2,1-TM-INVENTORY-747,Active,,1,1,0,0,1-J31BMH,1-J30J21,03/04/2023 15:38,A2536903003
1-TM-BATCH-748,BATCH1-A2536910403,1-2MV2-2,1-TM-INVENTORY-748,Active,,1,1,0,0,1-J31BMH,1-J30J21,07/03/2022 12:28,A2536910403
1-TM-BATCH-749,BATCH1-A2536929700,1-2XN3-3,1-TM-INVENTORY-749,Active,,4,4,0,0,1-J31BMH,1-J30J21,17/05/2022 15:30,A2536929700
1-TM-BATCH-750,BATCH1-A2536932000,1-2H90-71,1-TM-INVENTORY-750,Active,,4,4,0,0,1-J31BMH,1-J30J21,12/08/2024 15:11,A2536932000
1-TM-BATCH-751,BATCH1-A2537350425,1-2K4S-13,1-TM-INVENTORY-751,Active,,1,1,0,0,1-J31BMH,1-J30J21,02/02/2024 15:45,A2537350425
1-TM-BATCH-752,BATCH1-A2538202100,1-2FY6-78,1-TM-INVENTORY-752,Active,,1,1,0,0,1-J31BMH,1-J30J21,22/01/2024 15:08,A2538202100
1-TM-BATCH-753,BATCH1-A2538208700,1-4DTF-3,1-TM-INVENTORY-753,Active,,1,1,0,0,1-J31BMH,1-J30J21,08/11/2024 15:26,A2538208700
1-TM-BATCH-754,BATCH1-A2538305100,1-2IAE-5,1-TM-INVENTORY-754,Active,,1,1,0,0,1-J31BMH,1-J30J21,03/04/2023 15:38,A2538305100
1-TM-BATCH-755,BATCH1-A2538305200,1-2IHO-19,1-TM-INVENTORY-755,Active,,1,1,0,0,1-J31BMH,1-J30J21,03/04/2023 15:38,A2538305200
1-TM-BATCH-756,BATCH1-A2538306901,1-2IHO-20,1-TM-INVENTORY-756,Active,,1,1,0,0,1-J31BMH,1-J30J21,03/04/2023 15:38,A2538306901
1-TM-BATCH-757,BATCH1-A25388061019999,1-2FY6-132,1-TM-INVENTORY-757,Active,,1,1,0,0,1-J31BMH,1-J30J21,04/07/2018 12:48,A25388061019999
1-TM-BATCH-758,BATCH1-A2538851825,1-2FY6-89,1-TM-INVENTORY-758,Active,,1,1,0,0,1-J31BMH,1-J30J21,21/02/2022 17:19,A2538851825
1-TM-BATCH-759,BATCH1-A2539050900,1-2I1T-7,1-TM-INVENTORY-759,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A2539050900
1-TM-BATCH-760,BATCH1-A2539052400,1-2FY6-95,1-TM-INVENTORY-760,Active,,1,1,0,0,1-J31BMH,1-J30J21,16/11/2021 16:37,A2539052400
